,Dotcount,Commacount,Exclcount,Wordcount,Uppercasecount,Lowercasecount,Specialchar,Numbercount,Charcount,Uniquewords,Apicescount,Quotescount,Openpar,Closepar,Operatorcount,Hashtagcount,Dottycount,Linkcount,14agree-disagree
1972,0,1,0,14,0,74,5,0,77,14,1,0,0,0,0,0,0,0,
1973,4,0,0,28,4,117,9,0,130,28,2,0,0,0,0,0,1,0,0.0
1974,10,14,0,111,4,706,60,12,775,111,8,0,0,0,6,6,1,0,-1.0
1975,0,0,0,6,0,38,1,0,38,6,0,0,0,0,0,0,0,0,1.0
1976,10,3,0,68,0,422,19,0,442,68,4,0,0,0,1,0,2,0,-1.0
1977,0,0,0,9,0,43,3,0,44,9,0,0,0,0,0,0,0,0,-1.0
1978,0,0,0,2,0,22,1,0,24,2,1,0,0,0,0,0,0,0,1.0
1979,0,10,0,35,0,243,12,0,254,35,1,0,0,0,0,0,0,0,1.0
1980,10,7,0,107,0,580,24,6,610,107,1,0,1,1,0,0,1,0,-1.0
1981,4,1,0,58,0,269,8,2,283,58,3,0,0,0,0,0,0,0,-1.0
1982,0,0,0,12,0,50,0,0,50,12,0,0,0,0,0,0,0,0,-1.0
1983,14,9,0,143,8,782,47,16,854,143,5,0,0,0,4,4,2,0,-1.0
1984,5,2,0,80,0,441,20,0,462,80,4,0,0,0,0,0,0,0,-1.0
1985,2,1,0,4,0,31,3,0,36,4,0,0,0,0,0,0,0,0,1.0
1986,4,0,0,70,0,363,12,4,385,70,10,0,0,0,0,0,0,0,-1.0
1987,16,16,0,168,1,964,59,6,1032,168,11,0,2,2,2,0,1,0,-1.0
1988,15,9,0,149,3,776,53,11,837,149,4,0,2,2,4,4,2,0,-1.0
1989,2,3,0,28,1,118,14,3,137,28,3,6,0,0,0,0,0,0,-1.0
1990,0,1,0,18,0,86,8,2,94,18,1,0,0,0,1,1,0,0,-1.0
1991,0,0,1,16,0,75,1,0,77,16,0,0,0,0,0,0,0,0,1.0
1992,2,1,0,20,1,94,5,7,110,20,0,0,0,0,0,0,0,0,1.0
1993,23,22,0,176,15,973,89,21,1109,176,4,0,1,1,8,8,4,0,-1.0
1994,0,0,0,9,0,61,0,0,61,9,0,0,0,0,0,0,0,0,1.0
1995,9,13,0,115,0,570,29,1,605,115,8,0,0,0,0,0,2,0,-1.0
1996,12,8,0,147,11,786,42,0,845,147,3,6,2,2,1,0,1,0,-1.0
1997,9,2,0,35,6,154,12,0,175,35,1,0,0,0,0,0,2,0,-1.0
1998,12,16,0,167,2,879,46,24,954,167,4,14,0,0,1,0,2,0,-1.0
1999,7,10,0,128,0,766,30,0,802,128,9,0,0,0,0,0,0,0,-1.0
2000,3,8,0,91,12,488,19,0,524,91,0,6,0,0,0,0,0,0,-1.0
2001,0,0,1,7,0,28,1,5,35,7,0,0,0,0,0,0,0,0,1.0
2002,16,3,0,69,15,313,31,4,372,69,3,6,1,1,2,0,4,0,1.0
2003,17,10,0,123,3,696,63,4,762,123,3,14,0,0,3,2,5,0,
2004,0,1,3,20,0,105,4,0,110,20,0,0,0,0,0,0,0,0,1.0
2005,3,1,0,6,0,24,6,0,30,6,1,0,0,0,0,0,1,0,-1.0
2006,12,0,0,34,0,184,14,0,197,34,1,0,0,0,0,0,4,0,0.0
2007,15,8,0,172,6,893,66,34,1003,172,3,0,2,2,10,8,1,0,-1.0
2008,12,7,0,109,19,553,53,24,652,109,4,0,0,1,6,6,2,0,-1.0
2009,0,0,0,18,0,58,2,2,65,18,0,0,0,0,0,0,0,0,-1.0
2010,4,6,0,108,0,535,21,7,567,108,7,0,1,2,2,0,0,0,-1.0
2011,10,8,0,162,5,955,54,11,1020,162,8,0,1,1,4,4,1,0,-1.0
2012,10,9,1,166,136,759,49,8,989,166,6,0,0,0,5,4,1,0,-1.0
2013,8,6,0,133,0,616,31,2,661,133,11,0,1,1,0,0,0,0,-1.0
2014,9,8,0,85,2,458,38,8,503,85,7,0,1,1,3,3,2,0,-1.0
2015,0,0,1,7,0,27,1,0,28,7,0,0,0,0,0,0,0,0,-1.0
2016,15,13,0,169,9,940,73,12,1028,169,5,6,0,0,6,6,2,0,-1.0
2017,13,1,5,40,3,183,34,7,225,40,1,6,0,0,2,2,2,0,-1.0
2018,6,4,0,65,0,373,16,1,389,65,0,0,0,0,0,0,0,0,1.0
2019,2,2,0,45,0,263,9,0,272,45,0,0,0,0,2,0,0,0,-1.0
2020,1,2,0,19,0,90,6,0,94,19,1,0,0,0,0,0,0,0,1.0
2021,7,1,0,10,0,51,8,0,61,10,0,0,0,0,0,0,2,0,
2022,0,1,1,47,3,253,19,2,275,47,0,6,1,1,2,1,0,0,
2023,0,0,0,10,0,50,1,0,51,10,1,0,0,0,0,0,0,0,
2024,4,3,0,31,1,150,13,4,168,31,0,0,1,1,1,1,0,0,-1.0
2025,0,0,0,7,0,33,1,0,35,7,0,0,0,0,0,0,0,0,0.0
2026,0,1,0,13,0,58,3,0,59,13,0,0,0,0,0,0,0,0,-1.0
2027,6,1,0,18,0,85,8,0,95,18,0,0,0,0,0,0,2,0,-1.0
2028,11,5,0,62,7,306,31,2,349,62,1,6,0,0,2,1,2,0,
2029,3,1,0,18,0,90,4,0,95,18,0,0,0,0,0,0,1,0,-1.0
2030,1,2,0,20,1,90,13,0,103,20,2,6,0,0,0,0,0,0,-1.0
2031,4,2,0,47,0,237,9,0,253,47,5,0,0,0,0,0,0,0,
2032,4,1,1,36,0,196,14,2,220,36,0,0,2,2,1,1,1,0,-1.0
2033,8,1,1,39,1,127,26,2,159,39,2,0,1,1,1,1,2,0,-1.0
2034,7,5,0,65,1,356,31,0,399,65,13,6,2,2,0,0,0,0,-1.0
2035,7,1,0,31,2,164,13,0,183,31,6,0,0,0,0,0,2,0,-1.0
2036,1,2,1,28,0,158,6,0,168,28,1,0,0,0,0,0,0,0,-1.0
2037,4,1,0,15,0,79,6,0,87,15,1,0,0,0,0,0,1,0,-1.0
2038,0,3,0,26,0,129,8,0,135,26,3,0,0,0,0,0,0,0,-1.0
2039,7,0,0,36,5,192,7,0,213,36,0,0,0,0,3,0,1,0,
2040,2,0,0,12,0,51,4,0,59,12,2,0,0,0,0,0,0,0,1.0
2041,2,3,0,33,5,209,6,0,227,33,1,0,0,0,0,0,0,0,-1.0
2042,2,1,0,25,0,124,5,0,131,25,2,0,0,0,0,0,0,0,-1.0
2043,1,1,0,19,0,86,2,0,90,19,0,0,0,0,0,0,0,0,
2044,1,0,0,18,0,94,8,4,107,18,0,0,0,0,2,2,0,0,
2045,0,1,0,19,0,94,3,0,97,19,0,0,0,0,0,0,0,0,0.0
2046,0,0,0,11,0,52,0,0,53,11,0,0,0,0,0,0,0,0,-1.0
2047,6,1,2,36,5,145,21,3,176,36,1,6,1,1,1,0,1,0,
2048,5,2,0,31,1,171,10,2,188,31,1,0,0,0,1,0,1,0,-1.0
2049,4,0,0,13,0,77,6,0,82,13,0,0,0,0,0,0,0,0,1.0
2050,1,0,2,22,0,88,2,0,98,22,0,0,0,0,0,0,0,0,1.0
2051,4,0,1,12,0,47,5,0,55,12,0,0,0,0,0,0,1,0,
2052,6,1,0,26,0,113,9,0,123,26,0,0,0,0,0,0,2,0,-1.0
2053,0,0,0,1,0,3,4,2,10,1,0,0,0,0,1,1,0,0,0.0
2054,0,0,0,14,2,55,4,0,63,14,1,0,0,0,0,0,0,0,-1.0
2055,4,0,0,77,1,416,16,0,436,77,2,6,0,0,0,0,0,0,-1.0
2056,3,0,0,13,0,51,5,2,58,13,0,0,0,0,1,0,1,0,0.0
2057,1,1,0,20,0,90,4,0,93,20,0,0,0,0,1,0,0,0,
2058,3,2,1,24,0,115,10,0,126,24,0,0,0,0,0,0,1,0,1.0
2059,0,0,0,10,0,39,3,5,47,10,0,0,0,0,1,0,0,0,-1.0
2060,1,0,0,5,0,27,1,0,29,5,0,0,0,0,0,0,0,0,
2061,3,1,0,25,0,124,7,0,130,25,0,0,0,0,0,0,1,0,
2062,1,0,0,17,0,93,1,0,96,17,0,0,0,0,0,0,0,0,
2063,3,0,1,16,0,70,8,0,80,16,2,0,1,1,0,0,1,0,1.0
2064,5,0,0,45,0,216,6,0,227,45,0,0,0,0,0,0,1,0,-1.0
2065,1,1,0,17,0,68,6,0,74,17,1,0,0,0,0,0,0,0,
2066,1,1,0,13,0,72,2,0,75,13,0,0,0,0,0,0,0,0,
2067,6,0,0,17,1,51,8,0,65,17,0,0,0,0,0,0,2,0,
2068,2,0,0,19,0,113,4,2,119,19,1,0,0,0,0,0,0,0,-1.0
2069,0,0,1,12,0,69,2,0,71,12,0,0,0,0,0,0,0,0,
2070,4,0,0,4,0,13,5,0,18,4,0,0,0,0,0,0,1,0,1.0
2071,7,1,0,27,0,127,15,3,144,27,2,0,0,0,1,1,2,0,-1.0
2072,1,0,0,24,0,103,3,0,107,24,0,0,0,0,0,0,0,0,
2073,0,0,0,4,0,12,3,0,16,4,2,0,0,0,0,0,0,0,-1.0
2074,1,0,0,5,4,19,1,0,25,5,0,0,0,0,0,0,0,0,1.0
2075,3,0,0,55,0,255,14,0,274,55,0,0,0,0,0,0,0,0,
2076,0,0,1,15,0,64,2,0,67,15,1,0,0,0,0,0,0,0,-1.0
2077,1,0,0,15,2,58,3,0,63,15,0,0,0,0,0,0,0,0,1.0
2078,1,1,0,12,0,59,4,0,65,12,0,0,0,0,0,0,0,0,-1.0
2079,1,0,0,12,4,38,3,0,47,12,2,0,0,0,0,0,0,0,-1.0
2080,1,2,0,14,0,62,3,0,69,14,0,0,0,0,0,0,0,0,
2081,0,1,1,54,37,225,20,13,311,54,2,0,0,0,6,3,0,0,
2082,2,2,0,45,0,220,7,0,229,45,3,0,0,0,0,0,0,0,-1.0
2083,1,0,0,15,0,57,7,0,62,15,1,0,0,0,0,0,0,0,0.0
2084,1,0,0,21,0,104,2,0,106,21,0,0,0,0,0,0,0,0,
2085,3,1,0,15,0,90,4,0,96,15,0,0,0,0,0,0,0,0,1.0
2086,2,3,0,43,0,213,6,0,221,43,0,0,0,0,0,0,0,0,
2087,1,0,0,6,0,53,4,0,58,6,1,0,1,1,0,0,0,0,0.0
2088,2,0,0,31,0,164,3,0,168,31,0,0,0,0,0,0,0,0,-1.0
2089,7,0,0,9,0,34,9,0,45,9,1,0,0,0,0,0,1,0,1.0
2090,0,0,0,9,0,44,4,0,48,9,0,0,0,0,0,0,0,0,
2091,1,0,0,18,0,77,5,0,84,18,1,0,1,1,0,0,0,0,0.0
2092,4,0,0,12,0,42,6,0,49,12,0,0,0,0,0,0,1,0,-1.0
2093,1,1,0,19,0,85,4,0,88,19,0,0,0,0,0,0,0,0,
2094,0,0,0,4,0,11,2,0,14,4,1,0,0,0,0,0,0,0,-1.0
2095,2,0,0,2,0,23,4,0,27,2,0,0,0,0,2,0,0,0,0.0
2096,5,1,0,10,0,55,6,0,62,10,0,0,0,0,0,0,1,0,
2097,3,1,0,8,0,36,4,0,43,8,0,0,0,0,0,0,1,0,
2098,2,0,0,23,0,112,6,3,121,23,1,0,0,0,1,0,0,0,1.0
2099,19,1,0,33,3,186,33,0,221,33,2,0,2,2,1,0,4,0,
2100,5,1,6,29,0,138,18,0,159,29,0,0,1,1,0,0,1,0,-1.0
2101,2,0,0,32,0,152,4,0,157,32,0,0,0,0,0,0,0,0,0.0
2102,7,0,1,13,1,57,11,0,73,13,1,0,1,1,0,0,2,0,-1.0
2103,3,2,0,11,0,49,6,0,56,11,1,0,0,0,0,0,1,0,-1.0
2104,1,0,0,20,0,109,3,0,114,20,1,0,0,0,1,0,0,0,-1.0
2105,0,0,1,4,0,16,4,0,21,4,0,0,0,0,0,0,0,0,
2106,0,0,0,6,0,35,2,0,38,6,1,0,0,0,0,0,0,0,1.0
2107,7,1,0,42,3,175,16,4,202,42,0,6,0,0,0,0,1,0,1.0
2108,4,0,0,20,2,81,7,0,98,20,1,0,0,0,0,0,1,0,-1.0
2109,0,1,0,19,0,114,3,0,120,19,0,0,0,0,1,0,0,0,
2110,4,2,0,19,0,77,10,0,86,19,0,0,1,1,0,0,1,0,
2111,5,0,0,1,0,5,10,0,16,1,0,0,0,4,0,0,1,0,1.0
2112,4,2,0,35,1,130,14,2,150,35,0,6,0,0,1,0,1,0,
2113,0,0,0,9,0,40,2,0,43,9,0,0,0,0,0,0,0,0,-1.0
2114,0,1,0,16,1,55,2,0,58,16,0,0,0,0,0,0,0,0,
2115,3,0,0,40,1,188,9,0,200,40,2,0,1,0,3,0,1,0,-1.0
2116,4,0,1,27,1,147,7,0,157,27,0,0,1,1,0,0,1,0,1.0
2117,1,2,0,17,3,83,4,0,93,17,0,0,0,0,0,0,0,0,1.0
2118,2,4,0,30,1,151,12,2,167,30,2,0,0,0,1,1,0,0,-1.0
2119,0,0,0,10,0,40,4,0,45,10,2,0,0,0,0,0,0,0,
2120,3,0,0,11,0,36,4,0,41,11,1,0,0,0,0,0,1,0,
2121,12,2,0,27,1,137,18,0,159,27,2,0,1,1,0,0,4,0,
2122,1,0,0,16,0,108,2,0,111,16,0,0,0,0,0,0,0,0,1.0
2123,0,0,0,31,2,203,4,0,210,31,0,0,0,0,2,0,0,0,
2124,1,1,1,13,0,63,3,0,70,13,0,0,0,0,0,0,0,0,-1.0
2125,0,1,0,14,1,67,9,0,77,14,0,4,0,0,1,0,0,0,
2126,0,1,0,6,0,28,3,0,32,6,1,0,0,0,0,0,0,0,0.0
2127,3,1,0,8,0,33,4,0,38,8,0,0,0,0,0,0,1,0,
2128,3,1,0,10,0,36,5,0,41,10,0,0,0,0,0,0,1,0,-1.0
2129,0,0,1,1,0,6,1,0,8,1,0,0,0,0,0,0,0,0,1.0
2130,0,1,0,10,0,40,1,0,43,10,0,0,0,0,0,0,0,0,
2131,2,0,0,11,0,54,4,0,61,11,2,0,0,0,0,0,0,0,-1.0
2132,0,0,0,15,0,61,1,0,64,15,1,0,0,0,0,0,0,0,
2133,2,2,0,26,0,117,4,0,123,26,0,0,0,0,0,0,0,0,-1.0
2134,6,16,0,118,13,670,33,3,729,118,1,0,0,0,3,0,0,0,1.0
2135,27,5,0,78,7,367,51,0,435,78,1,16,0,0,0,0,6,0,
2136,3,2,0,30,2,165,7,0,178,30,2,0,0,0,0,0,0,0,-1.0
2137,5,2,0,76,6,354,18,2,394,76,1,4,2,2,0,0,1,0,-1.0
2138,1,2,0,39,2,180,5,0,192,39,0,0,0,0,0,0,0,0,
2139,4,3,0,48,5,208,11,0,231,48,1,0,0,0,1,0,1,0,-1.0
2140,2,2,0,34,0,142,7,0,154,34,0,0,1,1,0,0,0,0,-1.0
2141,3,0,0,16,0,62,5,0,66,16,0,0,0,0,0,0,1,0,-1.0
2142,2,0,0,10,0,43,8,0,53,10,0,0,0,0,2,0,0,0,0.0
2143,3,1,0,32,2,133,8,0,146,32,0,0,0,0,0,0,0,0,
2144,1,0,1,24,1,115,4,0,122,24,1,0,0,0,0,0,0,0,-1.0
2145,3,1,0,4,0,20,4,0,24,4,0,0,0,0,0,0,1,0,1.0
2146,3,0,0,3,0,13,5,0,17,3,1,0,0,0,0,0,1,0,-1.0
2147,1,0,0,7,0,24,1,5,33,7,0,0,0,0,0,0,0,0,0.0
2148,0,0,0,4,0,16,1,0,18,4,0,0,0,0,0,0,0,0,
2149,0,0,0,4,0,18,2,0,21,4,0,0,1,0,0,0,0,0,
2150,0,1,1,5,0,30,2,0,33,5,0,0,0,0,0,0,0,0,1.0
2151,0,1,1,5,0,21,2,0,24,5,0,0,0,0,0,0,0,0,1.0
2152,2,0,2,32,1,150,14,5,173,32,1,6,1,1,0,0,0,0,0.0
2153,9,1,0,58,0,307,12,5,328,58,0,0,0,0,0,0,1,0,-1.0
2154,1,0,0,17,0,88,1,0,89,17,0,0,0,0,0,0,0,0,-1.0
2155,4,10,0,40,1,190,24,2,215,40,0,0,0,0,0,0,0,0,1.0
2156,0,0,7,31,2,137,8,2,153,31,1,0,0,0,0,0,0,0,0.0
2157,4,0,4,31,0,143,14,0,160,31,0,0,0,0,0,0,1,0,
2158,0,0,0,9,0,26,1,0,27,9,0,0,0,0,0,0,0,0,0.0
2159,1,1,0,28,0,132,3,0,136,28,0,0,0,0,0,0,0,0,1.0
2160,0,2,4,33,16,134,8,0,166,33,2,0,0,0,0,0,0,0,0.0
2161,0,0,2,3,4,9,2,0,17,3,0,0,0,0,0,0,0,0,0.0
2162,4,1,0,17,0,94,7,0,99,17,0,0,0,0,0,0,1,0,0.0
2163,3,1,0,27,2,119,11,8,142,27,0,0,0,0,1,1,0,0,-1.0
2164,4,0,0,31,2,131,7,2,148,31,1,0,0,0,0,0,0,0,0.0
2165,0,1,0,21,0,99,4,0,103,21,0,0,0,1,0,0,0,0,0.0
2166,7,3,0,70,11,393,26,9,444,70,2,0,1,1,3,2,0,0,-1.0
2167,3,1,3,37,0,188,21,0,212,37,0,10,0,0,0,0,0,0,
2168,1,2,0,25,0,106,6,7,120,25,0,0,0,0,0,0,0,0,-1.0
2169,7,9,0,75,0,377,45,2,423,75,5,18,0,0,1,0,1,0,-1.0
2170,6,0,0,18,0,88,9,0,100,18,1,0,0,0,0,0,2,0,0.0
2171,14,19,1,103,0,585,40,0,629,103,0,0,0,0,0,0,1,0,
2172,3,5,0,41,2,207,20,8,238,41,1,0,0,0,3,3,0,0,-1.0
2173,3,0,0,18,1,83,6,7,99,18,0,0,0,0,0,0,1,0,-1.0
2174,2,0,4,24,0,109,9,0,117,24,2,0,0,0,0,0,0,0,0.0
2175,2,0,0,31,0,164,3,0,168,31,0,0,0,0,0,0,0,0,-1.0
2176,2,2,0,31,0,156,11,4,170,31,0,0,0,0,2,2,0,0,
2177,6,2,0,86,0,434,22,9,468,86,5,0,2,2,0,0,0,0,-1.0
2178,10,11,0,133,11,747,44,14,826,133,3,0,2,2,5,5,0,0,1.0
2179,0,0,0,24,0,118,1,0,120,24,1,0,0,0,0,0,0,0,-1.0
2180,4,1,0,46,1,200,15,2,221,46,7,0,1,1,1,1,1,0,-1.0
2181,4,0,18,45,0,233,26,5,273,45,3,0,0,0,0,0,0,0,
2182,0,10,5,45,20,214,16,0,264,45,1,0,0,0,0,0,0,0,-1.0
2183,1,0,4,27,1,152,6,0,162,27,1,0,0,0,0,0,0,0,
2184,3,2,3,47,0,263,10,0,275,47,0,0,0,0,0,0,0,0,1.0
2185,6,0,0,26,0,158,9,0,167,26,2,0,1,1,0,0,2,0,1.0
2186,7,0,0,13,0,58,7,0,67,13,0,0,0,0,0,0,1,0,-1.0
2187,1,0,1,20,0,86,6,2,98,20,0,0,0,0,1,1,0,0,1.0
2188,6,0,0,46,3,229,14,2,250,46,2,6,0,0,0,0,1,0,
2189,1,2,0,42,0,212,5,0,218,42,1,0,0,0,0,0,0,0,1.0
2190,3,0,0,8,0,36,5,7,49,8,1,0,0,0,0,0,1,0,-1.0
2191,0,0,1,6,0,21,1,0,24,6,0,0,0,0,0,0,0,0,0.0
2192,2,1,0,32,1,165,5,0,174,32,1,0,0,0,0,0,0,0,0.0
2193,2,4,0,46,3,223,7,2,238,46,0,0,0,0,0,0,0,0,-1.0
2194,2,2,0,24,1,139,8,0,147,24,0,0,0,0,0,0,0,0,-1.0
2195,0,1,2,29,1,128,5,0,136,29,2,0,0,0,0,0,0,0,-1.0
2196,3,1,0,33,0,170,9,0,183,33,3,0,1,1,1,0,0,0,-1.0
2197,4,2,1,63,0,316,14,0,336,63,4,0,0,0,0,0,0,0,-1.0
2198,1,0,0,7,0,24,3,0,28,7,2,0,0,0,0,0,0,0,-1.0
2199,2,0,1,14,1,66,12,2,83,14,0,6,0,0,1,1,0,0,
2200,0,0,0,2,0,8,0,0,10,2,0,0,0,0,0,0,0,0,1.0
2201,4,9,3,78,0,445,24,0,473,78,2,0,0,0,0,0,0,0,1.0
2202,3,0,0,60,6,310,14,2,334,60,0,6,1,0,2,0,0,0,1.0
2203,2,1,0,31,1,188,11,2,204,31,0,0,2,2,1,1,0,0,-1.0
2204,36,2,6,103,41,549,64,2,666,103,3,6,0,0,1,0,5,0,
2205,1,2,2,34,2,184,18,2,206,34,3,6,1,1,0,0,0,0,
2206,9,0,1,55,2,276,12,2,301,55,4,0,0,0,0,0,0,0,
2207,3,2,0,43,0,229,8,0,240,43,2,0,0,0,0,0,0,0,
2208,4,1,0,81,6,427,26,16,476,81,0,6,1,1,4,3,0,0,
2209,2,4,0,36,0,167,11,0,178,36,2,0,0,0,0,0,0,0,
2210,0,2,0,17,1,90,10,0,101,17,1,6,0,0,0,0,0,0,-1.0
2211,6,6,0,120,2,606,27,5,646,120,6,0,0,0,0,0,0,0,-1.0
2212,3,0,0,34,0,178,7,0,186,34,1,0,1,1,0,0,0,0,1.0
2213,6,13,1,97,2,486,29,7,530,97,9,0,2,2,0,0,0,0,-1.0
2214,3,1,0,19,0,88,8,0,96,19,4,0,0,0,0,0,1,0,-1.0
2215,2,0,0,17,0,95,4,0,101,17,0,0,1,1,0,0,0,0,-1.0
2216,0,0,4,6,0,20,5,0,25,6,0,0,0,0,0,0,0,0,-1.0
2217,2,10,1,68,0,316,20,0,336,68,3,0,0,0,0,0,0,0,1.0
2218,10,1,13,7,0,35,24,0,62,7,0,0,0,0,0,0,1,0,-1.0
2219,2,1,0,40,7,188,9,0,205,40,0,0,0,0,0,0,0,0,-1.0
2220,4,4,0,46,11,170,10,4,201,46,0,0,0,0,0,0,0,0,-1.0
2221,6,0,0,16,2,64,14,0,79,16,0,6,0,0,0,0,2,0,-1.0
2222,5,1,0,43,4,198,8,4,219,43,1,0,0,0,0,0,1,0,-1.0
2223,2,2,0,31,4,168,9,0,183,31,2,0,0,0,0,0,0,0,-1.0
2224,2,1,0,34,0,170,6,0,175,34,0,0,0,0,0,0,0,0,-1.0
2225,0,1,0,18,0,93,3,0,97,18,2,0,0,0,0,0,0,0,-1.0
2226,0,0,0,4,0,15,2,0,18,4,0,0,0,1,0,0,0,0,
2227,4,1,0,5,0,19,5,0,25,5,0,0,0,0,0,0,1,0,-1.0
2228,2,0,0,8,0,38,2,0,42,8,0,0,0,0,0,0,0,0,
2229,4,1,0,28,0,126,9,0,134,28,0,0,0,0,0,0,0,0,-1.0
2230,2,0,0,27,0,138,3,0,142,27,1,0,0,0,0,0,0,0,-1.0
2231,6,2,0,39,0,174,11,4,190,39,0,0,0,0,0,0,1,0,-1.0
2232,0,1,1,33,0,153,6,0,156,33,1,0,0,0,0,0,0,0,-1.0
2233,0,0,0,6,0,33,0,0,33,6,0,0,0,0,0,0,0,0,-1.0
2234,4,4,0,83,0,379,25,9,418,83,3,0,2,2,1,0,0,0,-1.0
2235,1,0,0,6,0,25,3,0,28,6,1,0,0,0,0,0,0,0,-1.0
2236,1,2,0,52,0,292,7,0,301,52,2,0,0,0,0,0,0,0,-1.0
2237,2,1,0,28,0,156,5,0,162,28,1,0,0,0,0,0,0,0,-1.0
2238,1,2,0,32,2,143,9,0,157,32,1,0,0,0,0,0,0,0,-1.0
2239,3,5,0,88,0,462,21,6,487,88,1,0,0,0,3,3,0,0,-1.0
2240,1,2,0,17,0,80,3,0,83,17,0,0,0,0,0,0,0,0,-1.0
2241,2,1,0,10,0,59,4,0,65,10,1,0,0,0,0,0,0,0,-1.0
2242,6,3,0,24,0,114,11,0,127,24,4,0,0,0,0,0,1,0,-1.0
2243,3,1,0,21,0,109,7,0,118,21,2,0,0,0,0,0,1,0,-1.0
2244,2,0,0,22,1,116,13,0,130,22,1,6,1,1,0,0,0,0,1.0
2245,5,1,0,95,0,466,14,9,492,95,1,0,0,0,2,0,0,0,
2246,2,0,0,20,0,91,7,0,97,20,1,0,1,1,0,0,0,0,-1.0
2247,0,0,0,3,0,16,1,0,17,3,0,0,0,0,0,0,0,0,-1.0
2248,2,3,0,60,1,320,20,4,343,60,1,6,0,0,2,2,0,0,1.0
2249,6,16,0,83,0,444,23,0,479,83,1,0,0,0,0,0,1,0,-1.0
2250,0,1,0,19,0,122,3,0,125,19,1,0,0,0,0,0,0,0,-1.0
2251,2,0,0,27,0,145,6,0,152,27,1,0,0,0,0,0,0,0,-1.0
2252,2,1,0,14,0,68,4,0,73,14,0,0,0,0,0,0,0,0,-1.0
2253,1,2,0,28,0,144,6,0,147,28,0,0,0,0,0,0,0,0,
2254,16,1,0,60,0,266,14,8,292,60,0,0,0,0,2,0,1,0,
2255,3,6,2,65,0,338,13,3,357,65,0,0,0,0,0,0,0,0,-1.0
2256,3,1,0,7,0,29,4,0,34,7,0,0,0,0,0,0,1,0,-1.0
2257,1,0,0,14,0,70,3,0,74,14,2,0,0,0,0,0,0,0,
2258,3,1,0,13,0,63,9,0,71,13,1,0,0,1,1,0,1,0,-1.0
2259,0,2,0,31,1,158,11,0,172,31,2,4,0,0,0,0,0,0,
2260,0,0,10,15,0,68,11,0,78,15,0,0,0,0,0,0,0,0,-1.0
2261,4,0,0,5,0,26,5,0,31,5,1,0,0,0,0,0,1,0,-1.0
2262,13,0,0,88,3,455,19,0,481,88,3,10,0,0,0,0,0,0,
2263,6,0,1,11,21,19,10,0,56,11,0,0,1,1,0,0,1,0,
2264,10,4,0,132,0,700,24,5,727,132,1,0,0,0,1,0,2,0,1.0
2265,0,6,0,79,0,429,14,4,445,79,0,0,0,0,2,2,0,0,1.0
2266,0,0,0,8,0,32,1,0,34,8,1,0,0,0,0,0,0,0,
2267,0,0,0,21,0,119,4,0,120,21,0,0,0,0,0,0,0,0,-1.0
2268,0,2,0,7,0,50,5,0,56,7,2,0,0,0,0,0,0,0,-1.0
2269,2,9,0,58,4,327,25,4,360,58,2,10,0,0,1,0,0,0,-1.0
2270,3,4,2,27,0,118,16,0,131,27,1,0,0,0,0,0,1,0,-1.0
2271,0,0,0,3,0,22,0,0,23,3,0,0,0,0,0,0,0,0,1.0
2272,3,0,1,6,0,38,4,0,44,6,0,0,0,0,0,0,1,0,1.0
2273,1,0,0,17,0,80,1,1,83,17,0,0,0,0,0,0,0,0,-1.0
2274,0,0,0,9,0,54,1,0,56,9,1,0,0,0,0,0,0,0,
2275,5,0,0,12,0,53,5,0,58,12,0,0,0,0,0,0,1,0,-1.0
2276,4,5,0,28,0,120,9,1,136,28,0,0,0,0,0,0,0,0,1.0
2277,6,0,3,13,0,58,9,0,69,13,0,0,0,0,0,0,1,0,-1.0
2278,1,0,0,3,0,16,1,0,18,3,0,0,0,0,0,0,0,0,
2279,0,0,2,3,1,20,5,2,29,3,0,0,0,0,1,1,0,0,1.0
2280,1,1,0,8,0,38,2,0,41,8,0,0,0,0,0,0,0,0,-1.0
2281,3,0,4,11,0,55,8,0,66,11,0,0,0,0,0,0,1,0,1.0
2282,0,0,0,6,0,21,1,0,23,6,0,0,0,0,0,0,0,0,0.0
2283,11,1,0,20,1,102,12,0,118,20,0,0,0,0,0,0,2,0,1.0
2284,0,1,1,14,0,64,3,0,68,14,0,0,0,0,0,0,0,0,-1.0
2285,6,0,0,18,0,92,6,0,99,18,0,0,0,0,0,0,1,0,1.0
2286,1,0,0,2,0,13,1,0,15,2,0,0,0,0,0,0,0,0,1.0
2287,1,1,0,3,0,11,2,0,14,3,0,0,0,0,0,0,0,0,1.0
2288,0,0,0,7,0,25,1,0,27,7,0,0,0,0,0,0,0,0,
2289,5,3,0,54,0,285,13,0,300,54,1,0,0,0,1,0,0,0,
2290,2,0,0,16,0,64,3,0,69,16,1,0,0,0,0,0,0,0,-1.0
2291,9,1,0,7,0,33,10,0,44,7,0,0,0,0,0,0,2,0,-1.0
2292,0,2,0,27,1,114,8,0,127,27,0,6,0,0,0,0,0,0,
2293,0,0,2,6,0,27,2,0,31,6,0,0,0,0,0,0,0,0,1.0
2294,1,0,0,8,0,36,3,0,39,8,1,0,0,0,0,0,0,0,-1.0
2295,0,0,2,9,0,28,3,0,31,9,0,0,0,0,0,0,0,0,-1.0
