,id,text,botornot
13092,3293897116,"""RT @RobiMous2: I will never, ever get tired of this\nOh Jeremy Corbyn chants have broken out all over #Glastonbury &amp; its glorious https:/…""",1
11979,3172937751,"""which only goes to show.... https://t.co/PQ0ub4BZc2""",1
20812,757497355721699328,"""RT @Rachael_Swindon: #Glastonbury sounds likes they want Jeremy Corbyn.""",1
746,1166154594,"""RT @MirrorPolitics: Theresa May booed and heckled with shouts of shame on you during Armed Forces Day parade in Liverpool… """,1
12758,325688284,"""RT @alexnunns: 2 years ago it was literally unimaginable that Glastonbury would spontaneously chant Oh Jeremy Corbyn. What times. https:/…""",1
13819,3422058208,"""RT @gaurangmorjaria: The Naylor report, a quick summary https://t.co/5ttYvZvkZr #NaylorReport  -  NHS is not safe with the Tories! Please #…""",1
26354,89780120,"""Labour meeting on 26/6, please support the NHS Reinstatement Bill as a Priority Private Members Bill.  https://t.co/vZX1L8BCsk @OnnMel""",1
25127,875493184180293632,"""RT @alantravis40: Jeremy Corbyn at Glastonbury espousing collectivism, anti-racism, environmentalism, and opportunity for all. https://t.co…""",1
8686,270604950,"""RT @Rachael_Swindon: On the count of 3...\nAltogether now...\n1... 2... 3...\nOoooooh Jeremy Corbyn\n#Glastonbury2017 https://t.co/DSjhRgPhmj""",1
4596,20004497,"""RT @Rachael_Swindon: The Telegraph often gets overlooked, but rest assured, their disgusting Tory hypocrisy is no different to the Mail… """,1
24305,870265797024919552,"""RT @thepileus: If u heard the speech by Jeremy Corbyn at Glastonbury heres the full write up of the moving poem he quoted at the… """,1
21612,790606437529612288,"""Glastonbury 2017: Jeremy Corbyn tells cheering crowds to build bridges not walls | London Evening Standard https://t.co/rlnUKr52gO""",1
15170,421316319,"""RT @Yes2EK: @pilaraymara @IanBlackfordMP Sure Red tories must have something more important to do like stuff their faces, go sh… """,1
6244,231497466,"""RT @paullewismoney: Whatever you think of Corbyn no other politician in my lifetime could command such a crowd or receive such a recept… """,1
17763,601811894,"""RT @Rachael_Swindon: They havent really spent a fortune to see Radiohead in a field. They want Jeremy Corbyn. #OoohJeremyCorbyn https://t.…""",1
12008,319619581,"""@Jamin2g So basically @JamesCleverly \n\n@jeremycorbyn is now the head of...\n\nNew (old) Labour. \n\nLets abbreviate th… https://t.co/fsbRqbsbOD""",1
1727,1389178064,"""RT @MichaelRosenYes: Right wing agenda of the moment: Talk of Labours proposals on provision and fairness as bribery, unlike e.g. tax br…""",1
19241,726099958013792257,"""RT @Corbyn_Power: @jeremycorbyn Watch the youth chanting oh jeremy corbyn when seven nation army comes on.\n#Glastonbury2017… """,1
2932,150573390,"""RT @LadyOfAlba: @AwfyPuggled @Scotland_future @STVNews @William61401996 Seems 52% is smaller. That explains why Tory think they won… """,1
7372,2491232172,"""RT @Rachael_Swindon: Multiple reports at #Glastonbury of spontaneous chants of Ooh Jeremy Corbyn. We think this is the one who started… """,1
11563,3102812506,"""RT @frankobserver: If #BBC @bbcnews is refusing to show Jeremy Corbyn at #Glastonbury, its up to twitter &amp; social media to do the job… """,1
22051,806961338899689472,"""RT @AngrySalmond: Is Jeremy Corbyn right to uphold the public vote on Brexit?""",1
20249,747112729152987137,"""RT @FredAll59941925: Thousands watch Jeremy Corbyn on Glastonburys Pyramid Stage | Metro News https://t.co/bOhfubIufe""",1
19632,734112761639276544,"""RT @PeoplesMomentum: Labour party events are looking a little more fun nowadays https://t.co/l3nA3cwWlN""",1
25407,876072658298961920,"""@marxright What are your views on #GE2017? Please answer our survey https://t.co/qYbH8WS3Br""",1
25588,876222338,"""RT @mac123_m: Wonder why Glastonbury crowd are singing Jeremy Corbyns name.................? https://t.co/wZO17xazvU""",1
21205,768759099387416576,"""RT @MomentumCV: Any news on that well-crafted deal with DUP?\nThe Tories have a lot in common with the DUP Andrea Leadsom #r4today  https:…""",1
21378,780840449963532288,"""shirleymcbrinn: RT NtNigel: Resign &amp; #StopBrexit https://t.co/PqBllwQv3q""",1
23540,851846918842056704,"""RT @weloveeconomics: HOW can UK negotiate BETTER trade DEALS than EU27 while SIZE MATTERS more than all? #Brexit #stopbrexit  #GE2017… """,1
7804,2547505012,"""RT @AngelaRayner: Torieswe need to be patriotic on Brexit talks,protecting young,elderly,sick,poor,homeless,disabled,working families&amp;wor…""",1
5448,21352313,"""RT @chunkymark: Theresa May heckled with shame on you after armed forces day parade https://t.co/wKvGEYdI5J""",1
14598,389516094,"""RT @LovelyLovell7: When will the tories stop doing uturns to copy what labour say and instead step aside and let labour get on with it… """,1
5580,2188545410,"""RT @paullewismoney: Whatever you think of Corbyn no other politician in my lifetime could command such a crowd or receive such a recept… """,1
23171,846738623647158272,"""RT @LabourCfS: Three terrible Tory policies Labour voters stopped this election. Next time, lets get them out! #Labour https://t.co/GNJTyP…""",1
4122,187147866,"""RT @JamesAsser: The only plus side to Theresa May is at least she saved us from this fool. Patriotism does not mean giving the Govt… """,1
24887,874546010311229441,"""RT @AngrySalmond: Jeremy Corbyn is main event material.\n\nTheresa May isnt fit to open the show. \n\n#Glastonbury2017 https://t.co/Ri0pvVQhD0""",1
13136,3294298155,"""RT @PeoplesMomentum: Labour party events are looking a little more fun nowadays https://t.co/l3nA3cwWlN""",1
18463,709635055,"""RT @tommy54w: @coyleneil Why are you writing in the Tory daily mail ,showing your true colours ,get behind Corbyn or get out ,and… """,1
13777,34120418,"""RT @guardian: ‘Back soft Brexit,’ unions urge Labour https://t.co/N3u6TK20pO""",1
6260,2345690571,"""RT @MirrorPolitics: Theresa May booed and heckled with shouts of shame on you during Armed Forces Day parade in Liverpool… """,1
15635,452499312,"""RT @David__Osland: Congrats to .@PeoplesMomentum supporters .@helensclegel and .@coralcejones_c, new sec &amp; chair of Hackney S CLP\n\nhttps://…""",1
9071,2734460614,"""RT @WillBlackWriter: This lame duck government will fall. The tide has turned. If the focus stays of Tory negligence and  cruelty, they wil…""",1
7351,2491232172,"""RT @ParliamentHome: Labour Party membership soars by 35,000 since general election""",1
494,112184737,"""RT @benfolley: Fire station shut by Boris Johnson to be turned into luxury flats by company run by Tory donor\nhttps://t.co/IWYpSm4HhX via @…""",1
3362,1645025486,"""RT @rachshabi: Politics is volatile, but Labour has poss shifted UK mood from mean bigotry into hopeful collectivism. So why are centrists…""",1
2319,1452842384,"""RT @GeorgeAylett: Dont just sing the song, join the party! https://t.co/iyln4DYECH https://t.co/2BMk19Ps1p""",1
23599,854084976870084608,"""Where are the Press? Hang your heads in shame. https://t.co/Xl33vVsfu7""",1
648,115182311,"""RT @Jodatu: #Corbyn, like #Trump #Labour has a .22 calibre mind in a .357 Magnum world #Glastonbury #Glastonbury2017 https://t.co/Dq1O4hsic…""",1
8178,2593262876,"""RT @AaronBastani: Fake news on @BBCRadio4 - they know its utterly ridiculous to say but....balance! Even if its in your head! https://t.c…""",1
2976,150661180,"""RT @JumMurphy: Theresa Maybot attacked by fire safety expert for not convening emergency Cobra meeting after #Grenfell https://t.co/87zHh5X…""",1
666,115182311,"""Back soft #BREXIT, unions urge #Labour https://t.co/SPrXgvSXp1""",1
5621,2190315380,"""RT @SocialistVoice: Jeremy Corbyn supporter calls Rupert Murdoch a c**t to his face in Hackney, London https://t.co/T80Wk8xfPV""",1
18224,68714859,"""RT @krishgm: Id like to see the Queen at Glastonbury https://t.co/YSPljhXFFT""",1
12686,3255604679,"""RT @EL4JC: Labour is now a left wing party, do you want to be part of it, or not? Gasps in the room as @paulmasonnews drops… """,1
21882,798516085796536321,"""RT @SaorAlba59: TTL.......TORIES TELL LIES!!!\nTop cops nail Tory lie that police budgets are protected https://t.co/nUUBnIb6vn via @psbook""",1
15999,467603037,"""RT @BarryGardiner: And left &amp; right &amp; leave &amp; remain.\nAny bird can tell you: \nYou need both wings to fly! https://t.co/CRTaMBhz3k""",1
10917,2962332694,"""RT @Tagoroman: @SaorAlba59 Another TORY who would rather see people die than do the correct thing Sprinklers in any building will save lives""",1
24589,870721401279442948,"""RT @UKLabour: Theres never been a better time to join the Labour Party. Don’t put it off — join us today. https://t.co/DDlbDUnVQf""",1
12140,3222584008,"""RT @glasgowcathcart: @OwenJones84 @markmcdsnp @RogueCoder250 @PeteWishart Im sure you do but why advocate for someone who tries to conn… """,1
4524,20004497,"""RT @HowarthJudd: Same old Tories...\n\nALWAYS CHEATING.\n\n#brexit #brexitshambles #Brexiteers #ukip #StopBrexit #leave https://t.co/wF5rqOoiW2""",1
14204,354864234,"""RT @RichardBurgon: The DUPs handful of MPs - winning big concessions from the Prime Minister. And she told us shed be a tough nego… """,1
4750,202277509,"""What a twat https://t.co/cKBQHX10FR""",1
4473,20004497,"""RT @Rachael_Swindon: If you was one of the many that backed Jeremy Corbyn from day 1 you must be pretty chuffed with yourself, and rightly…""",1
9955,2830150038,"""RT @EL4JC: Ye are many - they are few. Jeremy Corbyn rocks #Glastonbury... Part 3. https://t.co/P6fuNywBSB""",1
19504,728021521,"""RT @tonymacaroni: @eddythepainter @toryboypierce @LBC My wife is a remoaner and has always voted Tory. She still is voting tory.\n\nNic… """,1
5174,21195986,"""RT @jeremycorbyn: Labour will support public sector workers across Britain and #ScrapTheCap #UNDC17 https://t.co/ebUuZKeieB""",1
10968,296367001,"""RT @mikelallen6: Jeremy Corbyn is , has and always will be a terrorist supporter and is totally untrustworthy https://t.co/6qSUGHiArb""",1
1700,138597964,"""RT @Thomashornall: Jeremy Corbyn just endorsed £10/ph min wage for 16 year olds at Unison conference b/c young people dont eat less than…""",1
4290,198152252,"""@Hepworthclare @TheCanarySays It wld appear corruption may go to the heart of Tory regime. I trust @metpoliceuk SFO will be investigating?""",1
427,112184737,"""While ukmedai wont name senior Tory mps WE WILL.\n\n https://t.co/aiW4bNxohw""",1
12104,3222584008,"""RT @paulrogers002: And, of course, the Tories are the party of patriotism, with all their money banked overseas.. https://t.co/oBvoUe14Bw""",1
1708,138597964,"""RT @Independent: That Ohh, Jeremy Corbyn chant has made it round the whole of Glastonbury https://t.co/9g2IHzRMUn""",1
17591,59549064,"""RT @CockertonMark: @thatcherlover @jeremycorbyn Eh? You do know that May attended a local Gala on the day she met Grenfell delegation?… """,1
26305,89780120,"""Labour meeting on 26/6, please support the NHS Reinstatement Bill as a Priority Private Members Bill.  https://t.co/vZX1L8BCsk @LouHaigh""",1
7947,2556597078,"""RT @GayLabourLefty: This needs to be stopped. https://t.co/jfCMOk9ogG""",1
1809,1389178064,"""RT @demindblower: A constitutional crisis is in store if judges block DUP-Tory deal https://t.co/Vuasj3fv4x""",1
2986,150661180,"""RT @JamesKelly: Ever wonder why people find your flat denials of Labour collusion with the Tories so unconvincing, @owenjones84?\nhttps://t.…""",1
6292,2345690571,"""RT @alistaircraig_: Corbyns support in the General/leadership elec. came from the working class. The moderate Labour candidates had… """,1
17650,598190764,"""RT @Independent: Jeremy Corbyn just gave a rousing speech at Glastonbury https://t.co/J4udUfz8sc""",1
5485,2147655596,"""RT @PeterStefanovi2: Jeremy Corbyn at Glastonbury 2017: What time is he on, how to watch live https://t.co/hikI1QOG5x""",1
12436,3243403917,"""RT @SocialistVoice: Jeremy Corbyn supporter calls Rupert Murdoch a c**t to his face in Hackney, London https://t.co/T80Wk8xfPV""",1
19590,733793368673792005,"""RT @Fi5Drums: I think Mrs Thatcher did more damage to democracy, equality, internationalism, civil liberties, freedom in this co… """,1
26008,877105561132818433,"""@13Bowa Dear tweeter on #GE2017. Please complete our survey at https://t.co/3lPhZjlOBX""",1
5349,212973087,"""RT @kayaburgess: Pyramid stage was as full as Ive seen it (Beyoncé levels of full) for Jeremy Corbyn, who got quite the reception https://…""",1
11330,303414800,"""RT @DiligentTruth: Watch Jeremy Corbyn LIVE at Glastonbury at 16:00 here:\nhttps://t.co/WtME3Y7TZy""",1
6748,243280033,"""RT @MattTurner4L: So proud of what weve all achieved in two years with not only the Tories and media establishment on our backs but much o…""",1
1748,1389178064,"""RT @roisinelder: Join Labour and take back control 😜 https://t.co/Xs4a4yVjnm""",1
5010,209988094,"""RT @LondonEconomic: #Glastonbury2017-watch @jeremycorbyn reveal inspiration behind Labours “For the many, not the few” campaign slogan… """,1
17951,61558830,"""@LBC #IanPayne OOOO #JeremyCorbyn #Glastonbury2017  ha ha  @TheSun @DailyMailUK #RWmsm #Tories are raging at #JCs p… https://t.co/TCp4WykyfX""",1
13245,3319151667,"""Shouldnt Corbyn be in Camden sorting out the Labour mess? Where is he @GlastoFest! Looks like every Sham-Pain socialist there media whoring""",1
5738,2233763960,"""hey BuzzNation2010, you may want to check https://t.co/gk4ihFOxun for latest updates on #MusicFestival 🔥\r https://t.co/X8IWtLFAHx""",1
20839,757497355721699328,"""RT @Rachael_Swindon: If you was one of the many that backed Jeremy Corbyn from day 1 you must be pretty chuffed with yourself, and rightly…""",1
7812,2547505012,"""RT @PeterStefanovi2: Jeremy Corbyn at Glastonbury 2017: What time is he on, how to watch live https://t.co/hikI1QOG5x""",1
2275,144659042,"""@jeremycorbyn at #Glastonbury : Reports suggest crowds at the Pyramid Stage were the biggest seen since The Rolling… https://t.co/cGhEPgnvOR""",1
8708,270604950,"""RT @Rachael_Swindon: Once again, Theresa May is greeted with boos. Her behaviour in the aftermath of #Grenfell has been unforgivable. https…""",1
25163,875493184180293632,"""@ThatTimWalker @90percenters I define honest investigative journalism as a bedrock of #democracy and of true… https://t.co/gcveiSDp1X""",1
16357,4862582645,"""RT @Trickyjabs: Two Great Men.\nJeremy Corbyn &amp; Michael Eavis.\n#Glastonbury2017 \n#JC4PM https://t.co/ZTNEWX3C5i""",1
4674,20227038,"""RT @GdnPolitics: Heres some of the crowd that were watching Jeremy Corbyn at #Glastonbury https://t.co/BLUfqW5B0h""",1
8903,2726025501,"""RT @PeterStefanovi2: Theresa May single-handedly blocked plan to guarantee EU citizens rights after Brexit, George Osborne reveals https://…""",1
15006,409116367,"""RT @davidallengreen: Indeed. Very same mindset as those demanding a speedy clean Brexit. https://t.co/6cA4qyt3gt""",1
