14agree-disagree,DotcountREL,CommacountREL,ExclcountREL,WordcountREL,UppercasecountREL,LowercasecountREL,SpecialcharREL,NumbercountREL,CharcountREL,UniquewordsREL,ApicescountREL,QuotescountREL,OpenparREL,CloseparREL,OperatorcountREL,HashtagcountREL,DottycountREL,LinkcountREL,14agree-disagreeREL
,0,0,0,1.050113811,0,1.047466915,0.716407319,0,1,1.050113811,0,0,0,0,0,0,0,,
-1,0.765563375,0,16.93868851,1.143457261,5.484044351,0.919960949,1.170131954,1.51701083,1,1.143457261,0,0,0,0,0,0,0,,13.43126945
,0.314223773,0.475833991,0,0.924436841,0.750304575,1.026843559,0.916894442,0.311326849,1,0.924436841,2.452324287,3.261255367,0,0,0,0,0,,
,5.263248202,0,0,0.952881051,0,0.819029982,2.925329885,0,1,0.952881051,16.43057272,0,0,0,0,0,0,,
1,1.779126153,1.347079328,0,0.966301911,0,1.030516597,0.741632929,1.762723852,1,0.966301911,0,0,0,0,0,0,0,,-31.21351351
,0,2.391065807,1.996345432,1.057697967,0.502704066,1.042898177,0.614319276,0.625766967,1,1.057697967,0,0,0,0,0,0,0,,
1,1.451930538,1.099340601,0,1.182886822,2.31128306,0.916309405,1.210481332,1.438544753,1,1.182886822,2.266285893,0,0,0,3.610881905,0,0,,-25.47309723
-1,4.593380249,1.738956951,0,1.039506601,0,0.833921436,3.510395863,4.55103249,1,1.039506601,0,0,0,0,5.71175865,10.46983919,10.03510538,,40.29380834
1,0.820246473,0,25.92656405,1.113757073,0,0.992763614,1.823582266,0,1,1.113757073,0,0,0,0,0,0,0,,-28.78129167
1,7.017664269,0,0,1.270508068,0,0.849364425,1.950219924,0,1,1.270508068,0,0,0,0,0,0,0,,-246.2399399
,0.824529744,0.499439333,1.042478032,1.059862475,0.525017301,0.9922452,0.870724822,1.633856312,1,1.059862475,1.029592024,0,2.106042852,1.957555694,0.820226438,1.503501711,0,,
1,0,1.982230721,10.34375871,1.184929805,1.041873711,1.024141117,0.727543184,0,1,1.184929805,0,0,0,0,0,0,0,,-11.4826915
1,0,0,0,1.380034626,4.62256612,0.928861588,0.403493777,1.438544753,1,1.380034626,0,0,9.271430025,8.617745181,0,0,0,,-25.47309723
,0.584805356,0.885579929,1.848467992,0.979349969,0,1.041482569,0.487554981,0,1,0.979349969,0.912809596,0,0,0,0,0,0,,
1,0,0,0,0.928448204,12.03052465,0.812029725,1.200135338,7.487809867,1,0.928448204,1.685186946,0,0,0,5.3700295,9.843438551,0,,-18.94153384
-1,0.715007303,1.804577968,3.013351595,1.078733265,0.379399295,0.97665462,1.457145452,0,1,1.078733265,0.744025935,4.947262859,0,0,0,0,0,,8.362865883
-1,0.90227112,0,0,1.143457261,0,1.029637691,0.752227685,0,1,1.143457261,0,0,0,0,0,0,0,,31.65942084
-1,0.466117922,0.705849685,0,0.949364885,0,1.055772965,0.647674513,0,1,0.949364885,0,0,0,0,0,0,0,,8.177710181
0,0.590270826,0.893856377,0,1.202233102,0,1.066525023,0.49211157,0,1,1.202233102,0.921340527,0,0,0,0,0,0,,0
1,3.324156759,0,0,1.203639223,0,1.034564187,0.923788385,0,1,1.203639223,0,0,0,0,0,0,0,,-116.6399715
1,4.210598561,0,0,1.143457261,0,0.87363198,2.340263908,0,1,1.143457261,0,0,0,0,10.47155753,0,0,,-73.87198196
-1,0.637969479,0.966087195,0,0.981756235,1.015563769,1.014825028,0.886463602,0,1,0.981756235,1.991584573,0,8.147620325,7.573170008,0,0,0,,22.38544908
1,0.292402678,0.885579929,0,1.058756724,0,1.011148126,0.487554981,4.055897011,1,1.058756724,0,0,0,0,1.45438299,0,0,,-10.2599975
,4.557864422,0,0,1.001998631,0,0.900651526,1.447585923,10.32192936,1,1.001998631,0,0,0,0,0,0,11.38001641,,
,4.561481775,0,0,1.175219963,0.558560073,0.988902867,1.560175939,0.69529663,1,1.175219963,0,0,0,0,0,0,6.132564398,,
-1,0.212656493,2.254203455,0,1.058756724,1.354085025,0.911871764,1.654732056,5.478094664,1,1.058756724,1.327723048,0,0,0,5.288665417,9.694295543,0,,7.46181636
1,0.756394951,1.145420746,0,1.02705742,1.204081594,0.987413391,0.735711708,0.749421518,1,1.02705742,3.541919869,0,0,0,0,0,0,,-13.27041592
1,3.86687623,0,0,1.166793124,2.051853329,0.913747735,1.074610978,2.554150888,1,1.166793124,0,0,0,0,0,0,0,,-45.22774406
1,0,4.554411061,9.506406818,1.22513278,0,0.988036168,1.253712808,0,1,1.22513278,0,0,0,0,0,0,0,,-52.7657014
1,0.2910552,1.322248373,1.839949707,1.106571543,0,1.011520899,0.970616368,0.576743749,1,1.106571543,0.9086031,0,3.717117107,3.455040695,1.447680764,0,0,,-10.2127164
1,0,2.020618992,0,1.04682707,0.708033895,1.022826174,0.618027441,0.881361926,1,1.04682707,0,0,5.680383184,5.279886132,0,0,0,,-15.60675675
,0,0,0,0.829928657,0,0.8806774,2.830964405,4.037206242,1,0.829928657,0,21.14555899,0,0,5.066882673,9.287760568,0,,
-1,1.002523467,1.51813702,0,1.134382204,0.797942961,1.022704104,0.835808539,0.993280901,1,1.134382204,0,0,0,0,0,0,0,,17.58856713
-1,0,1.875345731,0,1.064984704,0,1.049214878,0.516234686,0,1,1.064984704,0,0,0,0,0,0,0,,21.72705352
,0.447936017,0,0,1.175895765,0.713055412,1.014590332,0.497928491,0.88761272,1,1.175895765,0,0,0,0,0,0,0,,
0,6.767033402,0,0,1.020943983,0,0.799529268,4.074566626,0,1,1.020943983,3.520837012,23.4111546,0,0,0,0,19.71181414,,0
1,0.56391945,0,3.564902557,1.174085581,0,1.043288191,0.470142303,1.117441013,1,1.174085581,0,0,0,0,0,0,0,,-19.78713803
,2.082164124,0,0,0.91099617,2.76211025,0.930034045,1.446591702,2.750624033,1,0.91099617,0,0,4.431947319,4.119471598,3.452161821,6.327924783,3.03258679,,
-1,1.403532854,0.708463943,0,1.016406455,0,1.027326496,0.780087969,0,1,1.016406455,1.460495353,0,0,0,0,0,0,,16.41599599
-1,0,0.865544184,1.80664745,1.086543099,0,1.042626402,0.635365767,0,1,1.086543099,0,0,0,0,0,0,0,,10.02787085
,2.526359137,1.785329136,0,1.128211165,0,0.966819392,1.497768901,2.669939061,1,1.128211165,0,0,0,0,1.675449204,0,5.887261822,,
-1,0,1.310173045,0,1.174784858,0,1.077080524,0.240438073,0,1,1.174784858,0,0,0,0,0,0,0,,30.35834875
-1,0,1.471425112,6.142601329,1.231415512,1.54678174,0.991236286,0.540060902,1.925436823,1,1.231415512,0,0,0,0,0,0,0,,34.09476091
0,0.622255945,0.942291944,0,1.15472285,0,1.027485888,0.518777714,0.61651918,1,1.15472285,0,0,0,0,0,0,0,,0
,1.1278389,1.280928111,0,1.097514782,0.448842916,1.004286763,0.861927556,0.558720507,1,1.097514782,3.520837012,0,0,0,0,0,2.463976767,,
,0.83103919,1.258455688,0,1.128411771,18.5206761,0.819029982,0.692841289,0,1,1.128411771,0,0,0,0,0,0,0,,
-1,1.834493149,0,0,0.996373547,0,1.01500811,0.873957476,3.11585212,1,0.996373547,0,0,0,0,2.60702677,2.389382387,2.290169277,,9.195682402
,1.904290807,0.480616243,0,1.149203278,0.505230217,1.009725405,1.058410813,0.628911525,1,1.149203278,0.990788305,0,0,0,0,0,2.773521587,,
-1,2.631624101,0,0,0.893325985,13.61490178,0.864531647,0.914165589,0,1,0.893325985,0,0,0,0,0,0,5.749279123,,23.08499436
,1.347905027,0,1.2172838,1.11556806,0,1.018793392,1.070242641,0,1,1.11556806,2.404474057,0,2.459190281,2.285804362,0,0,0,,
-1,0.18797315,1.138602765,0,1.020943983,0,1.056288667,0.470142303,1.117441013,1,1.020943983,1.173612337,0,0,0,0,0,0,,6.595712675
-1,4.621388665,0,0,1.533906082,0,0.958864369,2.140485282,0,1,1.533906082,0,0,0,0,0,0,13.46172673,,54.05266973
-1,0.986859038,0,6.238579474,1.161323781,0,1.023787477,0.82274903,0,1,1.161323781,0,0,0,0,0,0,0,,34.62749155
-1,0.83103919,2.936396605,0,0.852577783,0,1.044143485,0.846806019,0,1,0.852577783,0,0,0,0,0,0,2.420749105,,9.719997627
1,0,0,0,1.008932878,1.971388492,0.984977233,0.688312914,2.453988108,1,1.008932878,0,0,0,0,0,0,0,,-43.45410704
-1,0.6791288,1.028415401,0,0.922142953,1.081084012,0.951131592,1.321116722,4.037206242,1,0.922142953,0,0,0,0,6.755843565,6.191840379,0,,23.8296716
-1,0.994629581,0.753091593,0,1.170468063,0,1.049046276,0.414613685,0,1,1.170468063,0,0,0,0,0,0,0,,17.45007448
-1,1.419302886,0,0,1.027826752,0,1.006149191,0.986066254,2.812435809,1,1.027826752,4.43071624,0,0,0,0,0,0,,24.90066808
,0,0,0,1.143457261,0,0.87363198,7.020791725,0,1,1.143457261,0,0,0,0,0,0,0,,
-1,0,0,7.004720813,1.40424576,1.763873914,0.957929803,0.615858923,6.58702071,1,1.40424576,0,0,0,0,0,0,0,,38.87999051
-1,1.238411342,0,0,1.28919201,2.957082739,0.920739587,0.860391143,6.134970269,1,1.28919201,0,0,0,0,0,0,0,,21.72705352
-1,0,1.707904148,0,0.969896784,0,1.004286763,1.096998707,0,1,0.969896784,3.520837012,0,0,0,0,0,0,,19.78713803
,0,1.051017937,4.387572378,0.942409831,1.1048441,0.900032947,1.735910042,6.876560082,1,0.942409831,0,0,0,0,6.904323643,12.65584957,0,,
-1,0.431119307,2.284977563,2.725386255,0.956133205,0.686285414,0.957864415,1.497609156,2.135723438,1,0.956133205,3.364622401,0,2.752950212,2.558852665,2.144346251,3.93065635,0,,7.56368416
1,0.734406726,1.112123631,4.642663795,0.930721027,0,0.990454862,1.020463914,0,1,0.930721027,0,0,0,0,3.652868904,0,0,,-25.76929603
1,2.296690124,0,0,1.039506601,21.02217001,0.769391801,1.037162414,1.137758123,1,1.039506601,0.896213058,0,0,0,0,0,5.01755269,,-10.07345209
1,1.035393089,0,0,1.030986055,0,1.074137681,0.287737366,0,1,1.030986055,0,0,0,0,0,0,0,,-36.33048293
,0.366139005,1.663350127,4.629206798,1.077169884,0,1.019237311,0.86488014,1.088290378,1,1.077169884,1.142996363,0,0,0,0,0,0,,
,1.79428916,1.086848094,22.68574354,1.039506601,0,0.961739751,1.894815949,1.422197653,1,1.039506601,1.120266322,0,0,0,0,0,3.135970431,,
,0.799480739,1.210666232,0,0.940819266,0.63633426,1.029835167,0.66653086,0.792110085,1,0.940819266,0,0,0,0,0,0,0,,
1,0,0,85.55766136,1.22513278,0,0.858031409,3.761138424,0,1,1.22513278,0,0,0,0,0,0,0,,-158.2971042
,0.332415676,1.00676455,0,0.932820397,3.174973046,0.988583557,1.016167223,0,1,0.932820397,2.075440765,0,4.245339011,3.946020162,1.65340382,0,0,,
,0.501261733,0,0,1.134382204,0.797942961,0.996703152,0.835808539,1.986561801,1,1.134382204,0,0,0,0,2.493227982,4.570167899,0,,
,1.253776247,0.949306524,0,1.120758358,0.748442777,0.989068464,1.001725866,0.931662979,1,1.120758358,1.467743469,0,4.003049192,3.720813056,0,0,0,,
1,1.0186932,3.085246203,0,1.475428724,1.621626018,0.96874514,0.849289322,2.018603121,1,1.475428724,0,0,0,0,0,0,0,,-35.7445074
-1,1.046833896,0,0,1.263488687,0,1.031706275,0.872750353,0.691455213,1,1.263488687,0,0,0,0,0,0,3.049341414,,12.24397491
,1.475677066,0,0,1.122084228,0,1.046113061,0.410092975,0,1,1.122084228,0,0,0,0,0,0,2.579115868,,
,0,0,0,1.063681173,0,1.092039976,0,0,1,1.063681173,0,0,0,0,0,0,0,,
-1,0,0.986006518,8.232352296,1.060939727,0,1.058265543,0.723792961,0,1,1.060939727,0,0,0,0,0,0,0,,22.84700473
-1,0.501261733,1.391625602,0,0.892380667,0,1.041482569,0.673290212,0.331093634,1,0.892380667,1.304013708,0,1.066950281,0.991724644,0.415537997,0,0,,2.931427856
0,2.870862655,0,0,1.039506601,1.14250924,1.005173159,0.997271552,1.422197653,1,1.039506601,0,0,0,0,0,0,6.271940862,,0
-1,2.74604254,1.039593829,0,1.118599495,0,0.985209978,1.335476687,1.360362973,1,1.118599495,2.143118181,0,0,0,0,0,5.999247781,,24.08868977
-1,0.404001994,1.631430828,0,1.048372329,0.214372736,1.015201342,0.89818231,1.867961097,1,1.048372329,0,4.658936239,1.719860154,1.598600919,0.669822443,0,0,,4.725286693
-1,0.33067528,0.400597413,0,0.766295966,9.685607127,0.80044815,1.856282629,5.635178974,1,0.766295966,0.825829833,2.288001148,4.223112105,8.635792815,5.921090119,10.25057554,0.577938006,,2.320585821
,0,0,36.71439875,1.314318691,0,0.979070323,1.613975109,0,1,1.314318691,0,0,0,0,0,0,0,,
1,0.521975028,1.580869955,0,1.086756901,0,0.929587748,1.595634483,4.137302264,1,1.086756901,0,0,0,0,5.192507864,9.518035624,0,,-18.31536743
-1,0.651123489,0.986006518,0,1.296704111,1.036503228,1.013232967,0.542844721,1.29024117,1,1.296704111,0,0,0,0,0,0,0,,22.84700473
1,0.971676591,0,0,1.143457261,0,1.058438746,0.540060902,1.925436823,1,1.143457261,0,0,0,0,0,0,0,,-34.09476091
-1,0.337748548,0,0,1.039506601,0.537651407,1.039481902,0.375443408,0.669269484,1,1.039506601,0,0,0,0,0,0,0,,11.8511201
,0,0,6.371315208,1.186032798,0.534791559,0.987482957,0.840254329,3.328547699,1,1.186032798,0,6.973535412,0,0,0,0,0,,
-1,1.191678838,0,0,1.402353245,3.793992948,0.885994697,1.324677684,0,1,1.402353245,0,0,0,0,0,0,0,,41.81432941
-1,0,0.688076491,5.74487894,1.06942046,11.57304324,0.895629908,0.757639395,0,1,1.06942046,0,0,0,0,0,0,0,,15.94359323
-1,1.555639863,0,0,0.985739018,0.495274941,1.016726874,0.778166571,1.849557539,1,0.985739018,0,0,0,0,1.547520817,2.836655937,2.718870916,,10.91704167
,3.157948921,0,0,1.238745367,11.72976153,0.837230648,1.170131954,4.171779783,1,1.238745367,0,0,0,0,0,0,9.198846597,,
-1,1.197326605,1.81313047,0,1.002557314,0,1.029933437,0.998216833,0,1,1.002557314,0,0,0,0,1.488847041,0,0,,10.5031254
,0,0,0,1.581377064,0,1.068805082,0.373446368,0,1,1.581377064,0,0,0,0,0,0,0,,
,1.379944066,0.964463519,0,1.008932878,0.168976156,1.024131607,0.973471122,0.210341838,1,1.008932878,0.331372895,0,1.355654474,1.260073665,0,0,0.927614783,,
,1.5037852,0,0,0.816755187,0,0.988036168,1.253712808,0,1,0.816755187,4.69444935,0,0,0,0,0,0,,
-1,1.684239425,0,0,0.990996293,1.340544175,0.931874112,1.638184736,3.337423826,1,0.990996293,1.314445818,0,0,0,4.18862301,3.838941035,3.679538639,,14.77439639
,0,0,3.663019141,0.891686855,29.51656899,0.651216499,1.288218665,1.148196271,1,0.891686855,1.808870392,0,0,0,0,0,0,,
,3.036489347,0.919640695,0,1.044504229,0,0.976535747,1.518921287,0,1,1.044504229,1.895835314,0,0,0,0,0,5.307026883,,
,0.598663303,0.226641309,2.838405827,0.975461171,3.335477212,0.975590215,1.039809201,0.593144045,1,0.975461171,1.86888031,3.106693501,0,0,2.233270562,0,0,,
1,0,0,10.50708122,1.354094125,0,1.034564187,1.385682577,0,1,1.354094125,5.188601913,0,0,0,0,0,0,,-58.31998576
-1,0,0,0,1.633510373,0,0.936034265,0,0,1,1.633510373,0,0,0,0,0,0,0,,316.5942084
-1,0.484595742,1.223051564,0,0.979688446,0.257137629,1.030595271,0.942689426,0,1,0.979688446,0.504263101,3.353004239,0,0,0,0,0,,5.667927005
-1,4.934295189,0,0,0.803993387,0,0.989661228,1.645498061,0,1,0.803993387,3.080732386,0,0,0,0,0,8.623918685,,34.62749155
,0.410123236,0.621056054,0,1.150882309,0.652862423,0.992763614,1.139738916,0.812684373,1,1.150882309,2.560608736,0,5.237755923,4.868466434,0,0,0,,
,3.203716297,0,0,0.994310662,20.39958527,0.696373318,1.907823838,1.813817297,1,0.994310662,0,0,5.845031972,5.43292631,11.38212774,0,7.998997041,,
,1.098417016,0.831675063,0,1.392034927,0,1.044559977,0.610503628,0,1,1.392034927,0,0,0,0,0,0,0,,
,3.886706364,0,0,0.96754076,6.187126961,0.924033825,1.350152255,0,1,0.96754076,3.033336503,0,0,0,0,0,8.491243013,,
,0.871158323,0.659604361,2.753579906,1.143457261,11.78754361,0.820912809,1.089433199,3.452507407,1,1.143457261,1.359771536,0,5.562858015,5.170647109,4.333058286,0,0,,
,0.689007037,0.927443707,0,0.928625897,0.121867652,1.013942571,0.65952892,2.882320577,1,0.928625897,0.955960595,0,3.910857756,3.635121604,1.14235173,0,0,,
,0.546830982,1.242112108,0,0.891005658,0.87048323,0.969126385,1.443669294,1.083579164,1,0.891005658,2.560608736,5.675431418,3.491837282,3.245644289,2.719885071,0,0,,
0,0.947384676,0.956426323,0,1.172043693,0.502704066,1.021057377,0.614319276,0.625766967,1,1.172043693,0,0,0,0,0,0,0,,0
,0.836542761,1.266789832,0,0.984433404,0,1.045031632,0.639310505,0,1,0.984433404,0.652870439,0,0,0,0,0,0,,
,0,2.421332463,5.054039068,0.940819266,0,1.036746812,0.66653086,0,1,0.940819266,0,0,0,0,0,0,0,,
,2.493117569,0,0,1.05318432,0,1.034564187,1.616629674,0,1,1.05318432,2.594300956,0,0,0,0,0,7.262247314,,
-1,1.204667163,0.781819882,0,1.090490576,2.191625354,0.95516303,1.243464474,0.682034842,1,1.090490576,0,3.572274271,2.197859434,2.042898721,0.855985629,1.569049469,0,,6.038581632
1,1.982568829,0.428890728,0,0.974246097,10.36968028,0.910849486,0.787084274,0,1,0.974246097,0,0,0,0,0,0,2.47502599,,-9.937934793
-1,1.953370467,0,0,1.060939727,0,1.001974823,1.447585923,0,1,1.060939727,0,0,8.315612496,7.729317843,0,0,0,,22.84700473
,0,1.074636318,0,0.96358758,0,1.067499751,0.394426501,0,1,0.96358758,0,0,0,0,0,0,0,,
,0.871158323,0,0,1.182886822,0.693384918,1.016726874,0.484192533,0.863126852,1,1.182886822,0,0,0,0,0,0,0,,
-1,0,0,3.002023206,0.859742302,0,1.050985841,0.659848846,0,1,0.859742302,2.964915379,0,0,0,0,0,0,,16.66285307
-1,0,0,0,1.504549028,0,1.092039976,0,0,1,1.504549028,0,0,0,0,0,0,0,,116.6399715
-1,0.434082326,1.972013037,0,1.080586759,1.036503228,1.028243826,0.482528641,0,1,1.080586759,0,0,0,0,0,0,0,,7.615668244
-1,1.748345423,0.330943364,0,1.048498873,1.043676261,0.993794165,1.093202864,0.433056725,1,1.048498873,1.364476628,0,0,0,1.087012892,0,3.819590283,,7.66837183
-1,5.263248202,0,0,1.270508068,0,0.985869422,1.706442433,1.738241576,1,1.270508068,0,0,0,0,0,0,15.331411,,30.77999249
-1,0,0.810530782,3.383636325,1.114386314,0,1.027257943,0.446236762,2.121243957,1,1.114386314,1.670905701,0,0,0,0,0,0,,18.78101236
,0,0,0,1.039506601,0,1.092039976,0.319126897,0,1,1.039506601,0,0,0,0,0,0,0,,
,1.928518425,0,0,1.222015394,23.02461369,0.750256472,0.669922875,2.866108248,1,1.222015394,0,0,0,0,0,0,4.213212182,,
-1,0.684032257,1.726401305,0,1.011361116,0.725926448,1.05261615,0.570280916,0,1,1.011361116,0,0,0,0,0,0,0,,8.000575664
-1,0.842119712,1.275235097,0,0.914765809,1.340544175,0.960995178,1.170131954,5.00613574,1,0.914765809,2.628891636,0,0,0,0,0,0,,29.54879279
-1,0.849672355,0.857781456,0,0.897331932,0.450855664,0.97940805,1.259334839,0.56122598,1,0.897331932,0,9.798390565,0,0,0,0,0,,9.937934793
-1,0.697889264,0,0,1.105552601,24.44086065,0.711937664,0.775778091,0,1,1.105552601,0,0,4.456433216,4.142231109,0,0,0,,12.24397491
-1,1.232370311,0.466549426,0,0.892454448,0,1.044096757,0.599335879,0,1,0.892454448,0.961789623,0,0,0,0,0,2.692345346,,10.81053395
1,0.895872034,0,0,1.216443895,1.426110824,1.037825225,0.248964246,0,1,1.216443895,0,0,0,0,0,0,0,,-15.71744297
-1,1.329662704,0,8.405664976,1.0832753,3.174973046,0.942602926,1.293303739,0,1,1.0832753,2.075440765,0,0,0,0,0,0,,23.3279943
,3.206039514,0,0,1.015761527,13.26934589,0.84813257,1.336445125,0,1,1.015761527,1.000847069,0,4.094489402,3.805806248,0,0,5.603358333,,
-1,2.937626903,0,6.190218393,1.19664132,0.779386148,0.948127731,1.768804117,1.94036269,1,1.19664132,0,0,0,0,2.435245936,4.463884924,4.278533301,,17.17953069
0,0.576794323,0.873448697,0,1.096465867,0,1.037188653,0.56102217,1.142953365,1,1.096465867,0,0,0,0,0,0,0,,0
,0,1.138602765,0,1.22513278,0,1.053038548,0.835808539,0,1,1.22513278,2.347224675,0,0,0,0,0,0,,
,0.617993918,0.374335156,0,1.040523731,0.196753059,1.040750427,0.446527849,0.979674313,1,1.040523731,0.385845152,0,3.15700357,2.934418124,0.614768544,0,0,,
,2.442612425,0.528412333,0,1.042378166,0,1.037739645,0.872750353,0,1,1.042378166,0,0,0,0,0,0,6.098682827,,
,2.585455257,1.957597737,4.669813876,0.886012205,4.1157058,0.910033313,1.744933616,0.73189119,1,0.886012205,0.576511324,0,0,0,0,0,4.841498209,,
1,0,0,0,0.902729417,0,1.092039976,0,0,1,0.902729417,0,0,0,0,0,0,0,,-116.6399715
-1,0,0,0,1.101106992,0,1.092039976,0,0,1,1.101106992,0,0,0,0,0,0,0,,16.41599599
1,1.331219686,0.223987429,6.545394858,0.816755187,4.002795838,0.953936559,1.315370815,0.879297847,1,0.816755187,1.846996465,0,0,0,0.735706618,1.348574134,1.292577976,,-5.19006899
1,0,2.988832259,0,1.429321577,3.14190041,0.88728248,2.193997414,3.911043546,1,1.429321577,6.161464771,0,0,0,0,0,0,,-69.25498309
0,0,0,0,1.160029106,0,1.076213309,0.508753024,0,1,1.160029106,0,0,0,0,0,0,0,,0
-1,0.853499708,1.292468004,0,1.158909387,0,0.959224303,1.897511277,0,1,1.158909387,0,0,0,0,21.22613012,0,0,,29.9481008
,1.590333989,1.720191228,4.308659205,1.172249351,3.25491841,0.934911922,1.51527879,1.350576189,1,1.172249351,4.25540013,0,0,0,0,0,1.985362575,,
1,3.672033629,0,0,1.063681173,0,0.990454862,1.428649479,0,1,1.063681173,0,0,0,0,0,0,6.417799952,,-25.76929603
-1,1.913908437,2.898261585,0,1.212757701,0,0.992763614,2.127512644,0,1,1.212757701,0,0,0,0,0,0,0,,67.15634724
1,1.994494055,2.013529101,4.202832488,1.0832753,0,0.988583557,1.293303739,0,1,1.0832753,0,0,0,0,0,0,5.809797851,,-23.3279943
1,0,0,0,1.004388135,0,1.062525382,0.474377819,0,1,1.004388135,2.664417198,0,0,0,0,0,0,,-29.9481008
,27.06813361,0,114.0768818,0.816755187,0,0,17.55197931,0,1,0.816755187,0,0,0,0,0,0,78.84725655,,
1,1.1278389,1.707904148,0,1.020943983,2.693057494,0.955534979,0.940284606,1.117441013,1,1.020943983,0,0,0,0,0,0,0,,-19.78713803
,0,0.719117536,0,1.031690762,1.511891926,1.00172088,0.659848846,3.764011834,1,1.031690762,0,0,0,0,2.362005457,0,0,,
-1,1.263179568,1.912852646,0,1.029111535,8.043265049,0.917313579,0.702079173,0,1,1.029111535,0,0,0,0,0,0,0,,44.32318918
-1,1.614286988,0.305567515,1.275620084,1.059433245,11.56379959,0.882703239,0.785072557,0.799702195,1,1.059433245,0.629926111,0,0,0,0,0,3.52671435,,7.080381658
,29.7218722,0,46.97283369,0.336310959,0,0,15.48704057,14.72392865,1,0.336310959,0,0,0,0,18.47921916,33.87300913,32.4665174,,
,8.612587966,0,18.14859483,1.299383252,0,0.893487253,3.989086207,0,1,1.299383252,0,0,0,0,0,0,25.08776345,,
-1,3.289530126,1.992554839,0,0.893325985,0,0.966910395,1.279831825,2.607362364,1,0.893325985,0,0,0,0,0,0,5.749279123,,23.08499436
,2.148264572,2.927835682,5.432232467,0.913987947,4.103706658,0.928605421,1.611916468,0.425691815,1,0.913987947,0.670635621,0,0,0,0,0,0,,
1,0,0.861645336,0,1.184662928,0.905773091,1.042848986,0.15812594,1.127508049,1,1.184662928,0,0,0,0,0,0,0,,-19.96540053
,0,0,0,1.128411771,1.322905436,0.991457346,0.692841289,1.646755177,1,1.128411771,0,0,10.61334753,9.865050405,0,0,0,,
1,0,1.992554839,0,1.191101314,0,0.978285811,1.828331178,0,1,1.191101314,4.107643181,0,0,15.61966314,0,0,0,,-46.16998873
-1,0.853499708,1.292468004,0,1.004388135,0,1.047768085,0.474377819,0,1,1.004388135,0,0,0,0,0,0,0,,29.9481008
-1,1.973718076,0.49813871,0,1.04221365,4.189200546,0.94984727,0.731332471,3.259202955,1,1.04221365,0,0,0,0,0,0,5.749279123,,11.54249718
1,1.37302127,0,0,1.02538287,0,1.038624977,0.47695596,0,1,1.02538287,0,0,0,0,0,0,0,,-12.04434489
-1,0.251629396,0.381046344,0,1.161679688,0,1.031129379,0.909066658,0,1,1.161679688,1.571050778,0,3.213603236,2.987027214,0,0,0,,8.829320554
-1,0,0,8.872646364,0.889355648,0,0.982835978,1.755197931,0,1,0.889355648,0,0,0,0,10.47155753,0,0,,24.62399399
1,0.717715664,0,0,0.909568276,1.14250924,0.980354069,0.997271552,2.844395307,1,0.909568276,0,0,0,0,3.569849156,6.543649491,0,,-25.18363022
1,0.717715664,1.086848094,0,1.104475764,1.14250924,1.005173159,0.598362931,1.422197653,1,1.104475764,2.240532644,0,0,0,0,0,0,,-25.18363022
0,0.661350559,0,0,1.01773683,1.579175075,0.971972753,1.378427695,2.621013476,1,1.01773683,1.032287292,0,0,0,4.934241766,6.029750317,0,,0
1,0.269910164,0.817458396,1.706278147,0.904015356,0,1.022037413,0.975109962,0,1,0.904015356,1.685186946,5.602669477,0,0,0,0,0,,-9.470766919
1,4.210598561,0,0,1.143457261,0,0.946434645,1.170131954,0,1,1.143457261,0,0,0,0,0,0,0,,-147.7439639
1,1.468813452,0,0,0.664800733,1.169079222,0.863473469,1.836835044,8.731632104,1,0.664800733,0,0,0,0,7.305737808,13.39165477,0,,-25.76929603
